disease_ID,disease_name,ICD9,meridian,symptoms,acupoints
DIS0359,關節炎(肩部),716.91,足少陽膽經,[],"['陽陵泉', '感覺區', '肩中穴', '天皇副穴', '人皇穴', '肩前', '肩髃', '肩髎', '外關', '曲池', '極泉', '上曲穴', '李白穴', '臂臑', '肩貞', '條口', '肘髎']"
DIS0384,關節疼痛(肩部),719.41,足少陽膽經,[],"['陽陵泉', '天皇副穴', '肩前', '肩髃', '肩髎', '肩貞', '足五金穴', '條口', '肩井']"
DIS0622,髕下脂肪墊勞損,,足少陽膽經,['膝关节过伸时膑下疼痛明显，膝关节屈、伸不利，下楼梯时疼痛明显，关节不能伸直'],"['陽陵泉', '陰陵泉', '犢鼻', '內膝眼']"
DIS0674,顳顎關節症候群,,足少陽膽經,['上下顎、耳朵附近疼痛，嘴巴打不開，甚至吞口水時還會聽見「咚」或「蹦」的巨大聲響，偶爾下巴還會左右搖晃等各種症狀'],"['陽陵泉', '合谷', '行間', '浮白', '顴髎', '攢竹', '魚腰', '太陽', '下關', '頭維', '頰車', '風池', '聽宮', '天柱', '翳風', '絲竹空', '曲池', '百會', '聽會', '廉泉', '四神聰', '印堂', '肩井', '大迎', '天容', '率谷', '小海']"
DIS0117,三叉神經痛(第二支痛),350.1,手陽明大腸經,"['下唇劇痛', '耳前劇痛', '額部劇痛', '下排牙槽及其牙齦劇痛', '舌頭劇痛']","['合谷', '顴髎', '太陽', '三間', '內庭', '下關', '四白', '巨髎', '地倉', '頰車']"
DIS0118,三叉神經痛(第三支痛),350.1,手陽明大腸經,"['上唇劇痛', '下臉劇痛', '鼻旁劇痛', '上排牙槽及其牙齦劇痛']","['合谷', '俠承漿', '承漿', '三間', '內庭', '下關', '地倉', '頰車', '頭竅陰', '風池', '聽宮']"
DIS0109,上肢麻痺,344.2,手陽明大腸經,['上肢麻'],"['合谷', '攢竹', '陽白', '四白', '地倉', '風池', '天柱', '重子穴', '重仙穴', '曲陵穴', '肩中穴', '建中穴', '肩峰穴', '雲白穴', '神肩穴', '火菊穴', '花骨二穴', '天皇副穴', '人皇穴', '七里穴', '肩前', '肩髃', '肩髎', '翳風', '絲竹空']"
DIS0094,口面部異動症,333.82,手陽明大腸經,[],"['合谷', '行間', '太沖', '俠承漿', '顴髎', '攢竹', '太陽', '陽白', '下關', '四白', '地倉', '頰車', '風池', '豐隆', '天柱', '翳風', '絲竹空', '太溪', '三陰交', '皮質下', '口', '肝', '脾', '百會', '神庭', '牽正', '本神', '耳尖', '迎香', '眼', '面頰', '神門']"
DIS0239,口腔炎,528,手陽明大腸經,['口腔粘膜充血、水肿、水疱、糜烂、溃疡'],"['合谷', '金津', '玉液', '勞宮']"
DIS0100,小兒麻痺後遺症(上肢癱瘓),343,手陽明大腸經,[],"['合谷', '肩髃', '肩髎', '外關', '曲池', '夾脊', '手三里', '臑俞']"
DIS0104,小兒腦癱(上肢癱),343.1,手陽明大腸經,['運動功能障礙、智力低下、語言障礙、癲癇發作、感知覺異常及精神行爲異常'],"['合谷', '肩髃', '外關', '支溝', '曲池', '臂臑']"
DIS0456,小兒熱痙攣,992.2,手陽明大腸經,"['突然地意识全无、对外界刺激无反应、两眼上吊、肢体肌肉僵硬地不停抖动、脸色发紫、口吐白沫、大小便失禁', '發燒']","['合谷', '行間', '太沖', '內關', '後會穴', '委中', '水溝', '湧泉', '尺澤', '曲澤', '正會穴', '前會穴', '十宣']"
DIS0193,中風後遺症(上肢癱),438.3,手陽明大腸經,['中風後遺症(上肢癱)'],"['合谷', '肩髃', '外關', '曲池', '手三里']"
DIS0152,內斜視,378,手陽明大腸經,[],"['合谷', '球後']"
DIS0350,手指化膿性炎症,711.04,手陽明大腸經,[],"['合谷', '外關', '靈台']"
SYS0101,失音,,手陽明大腸經,['聲音嘶啞、甚至不能發出聲音'],"['合谷', '間使', '總樞穴', '失音穴', '扶突']"
DIS0425,失語症,784.3,手陽明大腸經,['語言障礙'],"['合谷', '期門', '內關', '後會穴', '天突', '支溝', '風府', '湧泉', '總樞穴', '正會穴', '廉泉', '通里', '扶突', '腦戶', '陽交', '足通谷', '啞門', '天鼎']"
DIS0018,白喉,032,手陽明大腸經,"['發燒', '喉痛', '喉嚨出現一片片像灰色的薄膜及呼吸困呐', '呼吸道閉塞', '心臟衰竭', '神經受損']",['合谷']
DIS0664,妥瑞症,,手陽明大腸經,"['眨眼、扮鬼臉、鼻子抽動、噘嘴、搖頭晃腦、聳肩、手腳晃動，通常動作期間小於一秒', '緩慢且長時間的固定動作，例如持續看某處、跺腳、反覆寫著同一個字、模仿他人動作，也會合併搖頭晃腦以及晃動身體', '發出短促且無意義的聲音，例如清喉嚨、咳嗽、擤鼻涕、尖叫', '相較於簡單型，複雜型的詞彙是比較多樣化且有意義的，患者會突然改變說話速度及節奏，還會出現穢語症（Coprolalia，患者會罵出一長串髒話）。']","['合谷', '太陽', '風池', '神門', '百會', '印堂']"
SYS0058,扭傷(頸項部),847,手陽明大腸經,[],"['合谷', '風池', '大椎', '天柱', '人皇穴', '外關', '地皇穴', '懸鐘', '後溪', '天皇穴', '七虎穴', '肩外俞']"
SYS0069,抽筋,,手陽明大腸經,['抽筋'],"['合谷', '太沖', '大椎', '曲陵穴', '百會', '申脈', '印堂', '後溪', '建力穴', '中力穴', '三靈穴', '筋縮']"
DIS0624,拔牙後疼痛,,手陽明大腸經,['拔牙後疼痛'],"['合谷', '內庭', '下關', '頰車']"
DIS0487,肢端感覺異常症(上肢),,手陽明大腸經,[],"['合谷', '後溪']"
DIS0126,青光眼,365,手陽明大腸經,"['突然視力模糊', '眼睛疼痛', '頭痛', '惡心嘔吐', '只能看到中央部分，喪失周邊視野']","['合谷', '行間', '太沖', '攢竹', '太陽', '風池', '天皇副穴', '人皇穴', '中渚', '太溪', '三陰交', '復溜', '地皇穴', '上星', '上白穴', '光明穴', '天黃穴', '明黃穴', '其黃穴', '聽會', '印堂', '頭臨泣', '天皇穴', '玉枕', '目窗', '絡卻', '珠園穴']"
SYS0096,咽喉有異物感,,手陽明大腸經,['咽喉有異物感'],"['合谷', '天突', '照海', '商陽', '少商', '間使']"
DIS0207,急性扁桃腺炎,463,手陽明大腸經,"['發炎時扁桃腺會發紅、腫大，甚至表面會出現灰白色滲出液--膿瘍', '喉嚨痛、吞嚥時 疼痛且會反射至耳部、頸部淋巴腫大且壓痛、發燒、寒顫、食慾下降、倦 怠，全身肌肉酸痛、頭痛']","['合谷', '頰車', '大椎', '太溪', '少商', '耳背穴']"
DIS0137,急性結膜炎,372,手陽明大腸經,"['眼睛紅', '結膜充血', '眼睛分泌物很多', '怕光、流淚、嚴重者會有耳前淋巴腺腫大']","['合谷', '行間', '太沖', '太陽', '陽白', '風池', '關沖', '液門', '中渚', '足竅陰', '商陽', '偏歷', '臂臑', '睛明', '瞳子髎', '後溪', '足臨泣', '耳尖', '目窗', '內迎香']"
DIS0481,急性感染性多發性神經炎,,手陽明大腸經,[],"['合谷', '大椎', '委中', '曲池', '三陰交', '陰陵泉', '八風', '八邪', '條口', '至陰']"
SYS0070,流血,,手陽明大腸經,['流血'],"['合谷', '肩髃', '花骨四穴', '商陽']"
DIS0227,流行性感冒,487,手陽明大腸經,"['發燒、頭痛、流鼻水、喉嚨痛和咳嗽等類似一般感冒的症狀', '有較為嚴重的肌肉酸痛、疲倦等症狀', '其中約有10%的病人會出現噁心、嘔吐及腹瀉等腸胃道症狀，通常會在一週內會康復', '呼吸困難、皮膚或黏膜出現青色缺氧的發紺症狀']","['合谷', '風池', '大椎', '曲池', '少商', '列缺', '感冒一穴', '感冒二穴']"
DIS0028,流行性腮腺炎,072,手陽明大腸經,"['肌肉酸痛、头痛、食欲缺乏、畏寒、发热', '腮腺肿痛', '吞咽困难']","['合谷', '三重穴', '頰車', '風池', '天皇副穴', '翳風', '關沖', '外關', '少商', '列缺', '外三關穴', '角孫', '足臨泣', '耳尖', '地五會', '俠溪']"
SYS0185,流涕,,手陽明大腸經,['流涕'],"['合谷', '風池', '迎香', '列缺', '上星', '印堂', '通天']"
DIS0338,胎盤或胎膜滯留未伴有出血,667,手陽明大腸經,[],"['合谷', '三陰交', '火硬穴', '中極', '火包穴', '婦靈穴', '肩井']"
DIS0121,面神經炎,351,手陽明大腸經,['面癱'],"['合谷', '承漿', '魚腰', '四白', '地倉', '頰車', '風池', '聽宮', '大椎', '廉泉', '頂顳前斜線', '顳前線']"
SYS0184,面腫,,手陽明大腸經,['面腫'],"['合谷', '俠承漿', '承漿', '內庭', '水溝', '復溜']"
DIS0372,風濕性關節炎(指關節痛),719.34,手陽明大腸經,[],"['合谷', '三間', '外關', '大陵', '勞宮']"
DIS0371,風濕性關節炎(腕關節痛),719.33,手陽明大腸經,[],"['合谷', '陽池', '外關', '手三里', '陽溪', '腕骨']"
DIS0368,風濕病(肘部),719.32,手陽明大腸經,[],"['合谷', '外關', '曲池', '尺澤', '天井']"
DIS0687,病毒性腦炎,,手陽明大腸經,"['精神行为异常或人格改变', '头痛、头晕、恶心、呕吐、惊厥抽搐', '轻偏盲、偏瘫、眼肌麻痹', '记忆力丧失、感情淡漠、表情呆滞、行动迟缓']","['合谷', '內關', '風池', '曲池', '百會', '神庭', '水溝', '湧泉', '印堂', '通里']"
DIS0478,神經性癱瘓,,手陽明大腸經,[],"['合谷', '內關', '曲池', '三陰交', '水溝', '環跳']"
DIS0346,缺汗症,705,手陽明大腸經,[],"['合谷', '內關', '關沖', '液門', '中渚', '外關', '支溝', '曲池', '勞宮', '商陽', '曲澤', '間使', '中沖']"
DIS0619,脊髓型頸椎病,,手陽明大腸經,[],"['合谷', '內關', '風池', '大椎', '風府', '啞門']"
DIS0154,斜視,378.3,手陽明大腸經,['一只眼注视时，另一只眼轴偏离平行的异常眼位'],"['合谷', '風池', '天皇副穴', '復溜']"
SYS0002,眼內或周圍疼痛,379.91,手陽明大腸經,['眼內或周圍疼痛'],"['合谷', '陽白', '內庭', '風池', '風府', '大鐘', '照海', '曲澤', '上九里穴', '光明穴', '天黃穴', '明黃穴', '其黃穴', '申脈', '印堂', '木黃穴', '京骨', '丘墟', '蠡溝']"
SYS0083,眼花,,手陽明大腸經,['看东西模糊不清，或因为内容繁杂而看得目眩头晕'],"['合谷', '陽白', '三間', '風池', '指三黃穴', '二間', '通腎穴', '通胃穴', '通背穴', '天黃穴', '明黃穴', '其黃穴', '中間穴', '目窗', '上里穴', '四腑一穴', '四腑二穴']"
DIS0151,眼球後神經炎,377.32,手陽明大腸經,"['视力减退', '眼球转动痛']","['合谷', '太陽', '風池', '外關', '睛明', '球後', '光明', '承泣']"
SYS0100,眼眶脹痛,,手陽明大腸經,['眼眶脹痛'],"['合谷', '太陽', '少商']"
SYS0066,眼睛紅腫,,手陽明大腸經,['眼睛紅腫'],"['合谷', '行間', '太沖', '攢竹', '太陽', '風池', '絲竹空', '肝', '眼', '睛明', '印堂', '三叉三穴', '承泣', '屏間後', '屏間前']"
SYS0146,眼睛發黃,,手陽明大腸經,['眼睛發黃'],"['合谷', '太陽一穴', '神門', '膽俞', '列缺', '支正', '陽綱']"
DIS0698,術前焦慮,,手陽明大腸經,['心悸、胸闷、尿频、腹痛、腹泻及睡眠障碍'],"['合谷', '太沖', '內關', '外關', '神門', '列缺', '印堂']"
DIS0208,喉炎,464,手陽明大腸經,"['聲音嘶啞、喉嚨疼', '咳嗽、咳痰', '小兒呼吸困呐']","['合谷', '三重穴', '商陽', '少商', '外三關穴', '足千金穴', '足五金穴', '失音穴', '耳背穴', '分金穴']"
DIS0140,結膜出血,372.72,手陽明大腸經,[],"['合谷', '風池', '天柱']"
DIS0138,結膜疾患,372,手陽明大腸經,[],"['合谷', '攢竹', '太陽', '風池', '曲池', '睛明']"
DIS0621,腕管綜合徵,,手陽明大腸經,[],"['合谷', '內關', '曲池', '三陰交', '神門', '大陵']"
DIS0498,嗅覺麻痺,,手陽明大腸經,['嗅覺下降'],"['合谷', '迎香', '聽會', '通天', '內迎香']"
DIS0490,搖頭症,,手陽明大腸經,[],"['合谷', '天柱', '湧泉', '列缺']"
DIS0465,煤氣中毒,960-979,手陽明大腸經,"['有輕微和持續抽痛式的頭痛、虛弱，一用力就會昏倒', '腦里陣陣抽痛和很脹的感覺，嚴重頭疼、軟弱無力、噁心、不處理就會覺得虛弱、血壓下降、脈搏加快、嘔吐', '虛弱和身心不協調、心神混亂、無法行走']","['合谷', '水溝', '素髎']"
DIS0194,腦血管疾病後遺症(上肢癱瘓),438.3,手陽明大腸經,[],"['合谷', '肩髃', '外關', '曲池', '手三里', '陽溪']"
DIS0197,腦血管痙攣,443,手陽明大腸經,[],"['合谷', '行間', '大椎', '百會', '肩井']"
DIS0449,腦挫傷,851,手陽明大腸經,[],"['合谷', '太沖', '內關', '中脘', '風池', '神庭', '四神聰']"
DIS0448,腦震盪,850,手陽明大腸經,[],"['合谷', '內關', '太陽', '風池', '神門', '神庭', '束骨']"
DIS0333,過期妊娠,645.2,手陽明大腸經,['超過42周但未分娩'],"['合谷', '崑崙', '三陰交', '湧泉', '照海', '至陰', '獨陰']"
DIS0329,過期流產,632,手陽明大腸經,"['停经及早孕', '腹痛', '流出血液的颜色', '阴道流血']","['合谷', '關元', '三陰交']"
DIS0082,夢遊症,307.46,手陽明大腸經,['夢遊症'],"['合谷', '太沖', '大椎', '通里']"
DIS0229,慢性支氣管炎,491,手陽明大腸經,"['晨起咳嗽、睡眠时也有阵咳', '咳痰为白色泡沫样或血浆样，偶可带血', '排痰量清晨较多，起床或体位变动可刺激排痰', '喘息明显，伴发支气管哮喘', '活动后气促']","['合谷', '行間', '支溝', '太溪', '大鐘', '商陽', '尺澤', '太淵', '維道', '廉泉', '膻中', '水突', '氣舍', '陰郄', '神藏', '彧中', '庫房', '俠白', '溫溜', '前谷', '扶突', '天容', '俞府', '華蓋', '天府', '缺盆']"
DIS0216,慢性咽炎,472.1,手陽明大腸經,"['咽乾', '咽痛', '乾咳', '咽部異物感']","['合谷', '內庭', '頰車', '太溪', '照海', '復溜', '列缺', '陰陵泉']"
DIS0460,慢性風濕性心臟病,393-398,手陽明大腸經,[],"['合谷', '內關', '厥陰俞', '曲池', '神門', '郄門', '尺澤', '曲澤', '間使', '心俞', '膻中', '巨闕', '少海', '少府']"
DIS0218,慢性鼻竇炎,473,手陽明大腸經,[],"['合谷', '風池', '迎香', '列缺', '印堂', '腎上腺', '肺', '額', '內鼻', '上迎香']"
DIS0030,瘧疾,084,手陽明大腸經,['發燒、頭痛、肌肉痛、咳嗽、嘔吐以及腹瀉'],"['合谷', '大椎', '液門', '陽池', '外關', '支溝', '皮質下', '肝', '脾', '大陵', '魚際', '間使', '內分泌', '後溪', '腎上腺', '陶道', '頸百勞']"
DIS0093,舞蹈病,333.5,手陽明大腸經,"['手、腳、軀幹有控制不住的動作', '眉毛及前額有重複而不自主的動作', '臉部有奇怪的表情', '說話節律不順', '動作遲緩', '肌肉僵硬、平衡失調、步屨不穩']","['合谷', '風池', '血海', '三陰交', '神門', '極泉', '環跳', '廉泉', '通里']"
DIS0213,鼻息肉,471,手陽明大腸經,"['呼吸困難', '嗅覺喪失', '味覺變差', '鼻涕倒流', '流鼻涕']","['合谷', '迎香', '駟馬下穴', '駟馬上穴', '駟馬中穴', '上迎香']"
SYS0005,鼻塞,478.1,手陽明大腸經,"['清晨起來後喉嚨痛、喉嚨卡痰、咳嗽、常常感冒', '耳悶塞感']","['合谷', '風池', '曲陵穴', '迎香', '手三里', '上星', '印堂', '鎮靜穴', '駟馬下穴', '駟馬上穴', '駟馬中穴', '建力穴', '中力穴', '鼻翼穴', '喉靈穴', '通天', '腑快穴', '上迎香', '上里穴']"
DIS0219,鼻竇炎,473.9,手陽明大腸經,"['持續流鼻涕，而且鼻涕由無色水狀漸漸變成黃色黏膿狀', '咳嗽愈來愈明顯，開始只是白天咳嗽，漸漸變成夜間咳嗽，有時併有嘔吐', '持續高燒，或退燒後體溫又再度升高', '眼眶周圍浮腫', '大孩子會叫頭痛，眼球後或眼球上疼痛']","['合谷', '攢竹', '風池', '迎香', '駟馬下穴', '駟馬上穴', '駟馬中穴', '馬快水穴', '上迎香']"
DIS0343,瘙癢症,698,手陽明大腸經,[],"['合谷', '太沖', '內關', '風市', '感覺區', '頂顳後斜線', '血海', '曲池', '三陰交', '皮質下', '耳尖', '神門', '足運區', '頂中線', '膈俞', '內分泌', '肺', '風溪']"
DIS0582,齒齦炎,,手陽明大腸經,"['牙齦出現紅、腫、壓痛', '刷牙時牙齦出血', '牙齦萎縮或從牙齒上剝離，讓您的牙齒看起來變得比較長', '有口臭或嘴巴出現怪味']","['合谷', '外白穴', '列缺', '內白穴', '三齒穴']"
DIS0556,頸椎病,,手陽明大腸經,"['頸部痠、痛、麻、肌肉僵硬緊繃、頸部活動受限', '上肢痠、痛、麻、感覺喪失、肌肉無力、肌肉萎縮', '頭昏、眩暈、噁心、嘔吐、耳鳴或猝倒', '肩頸疼痛、手臂麻、或眩暈、頭昏、頭痛、視力模糊、畏光、鼻塞、胃食道逆流等', '四肢麻木、肌肉無力、肌肉萎縮、跛行']","['合谷', '內關', '風池', '大椎', '天柱', '外關', '風府', '曲池', '百會', '夾脊', '四神聰', '大杼', '完骨', '後溪', '頸百勞']"
SYS0091,聲音沙啞,,手陽明大腸經,['聲音沙啞'],"['合谷', '間使', '廉泉', '通里', '扶突', '啞門']"
DIS0363,關節炎(下頜部),716.98,手陽明大腸經,[],"['合谷', '下關', '頰車', '上關']"
DIS0394,關節疼痛(下頜部),719.48,手陽明大腸經,[],"['合谷', '下泉穴', '上泉穴', '下關', '頰車', '人皇穴', '翳風', '通腎穴', '地皇穴', '天皇穴']"
DIS0387,關節疼痛(手指部),719.44,手陽明大腸經,[],"['合谷', '天皇副穴', '天黃穴', '明黃穴', '其黃穴', '八邪', '後溪', '人士穴', '五虎穴', '四肢穴']"
DIS0393,關節疼痛(頸部),719.48,手陽明大腸經,[],"['合谷', '風池', '大椎', '天柱', '正宗穴', '列缺', '後溪', '束骨', '正筋穴']"
DIS0310,乳腺炎,611,足厥陰肝經,"['乳房壓痛或變熱', '全身不適或倦怠感', '乳房腫脹', '持續性（或在餵奶時）疼痛或灼熱感', '患處皮膚發紅，常成楔形的形狀', '發燒、畏寒', '乳房出現腫塊']","['期門', '太沖', '肩中穴', '建中穴', '肩峰穴', '梁丘', '足竅陰', '少澤', '光明', '駟馬下穴', '駟馬上穴', '駟馬中穴', '足臨泣', '肩井', '雙龍一穴', '雙龍二穴', '上巨虛']"
